0.0131543679989136	1	0
0.0141662346928475	0.99288652571164	0
0.0151780996606686	0.970918771876066	0
0.0161899627790844	0.949540204846672	0
0.0172018239248023	0.98990528468512	0
0.0182136829745301	0.933515114449867	0
0.019225539804976	0.869837948199479	0
0.0202373942928481	0.817608934900004	0
0.0212492463148551	0.693144952190911	0
0.0222610957477059	0.437881451427042	0
0.0232729424681097	0.199303795301299	0
0.024284786352776	0.0812001278298807	0
0.0252966272784149	0.0505648049188552	0
0.0263084651217364	0.0554829999367408	0
0.0273202997594512	0.0571677646257853	0
0.0283321310682704	0.0522310306455395	0
0.0293439589249053	0.0356196602186769	0
0.0303557832060679	0.0256867904070642	0
0.0303557832060679	0.0258053878209722	0
0.0313676037884703	0.0141595608039939	0
0.0323794205488254	0.00910666393917839	0
0.0333912333638463	0.00809470867094502	0
0.0344030421102468	0.00888476013609796	0
0.0354148466647408	0.0125986656382158	0
0.0364266469040433	0.0145946479117238	0
0.0374384427048693	0.0144358467295566	0
0.0384502339439346	0.0135035349801965	0
0.0394620204979556	0.00983376900043443	0
0.040473802243649	0.00633907474520469	0
0.0414855790577324	0.00413435423253892	0
0.0424973508169239	0.00204208936945951	0
0.0435091173979421	9.98915590068483E-4	0
0.0445208786775063	0.00113195094358173	0
0.0455326345323364	0.001938596484995	0
0.0465443848391532	0.00347589730741597	0
0.0475561294746779	0.00483816203684596	0
0.0485678683156324	0.00441097974151553	0
0.0495796012387395	0.00416339293646621	0
0.0505913281207226	0.00469255921034043	0
0.0516030488383058	0.00309770577233231	0
0.052614763268214	0.00258259184398409	0
0.053626471287173	0.00144392130439745	0
0.054638172771909	7.72542363078825E-4	0
0.0556498675991495	3.41150062049083E-4	0
0.0556498675991495	5.31395114045274E-4	0
0.0566615556456224	3.02955765147627E-4	0
0.0576732367880566	6.53179838203314E-4	0
0.0586849109031818	7.10542882274647E-4	0
0.0596965778677287	8.37489267060421E-4	0
0.0607082375584286	0.00108347711489986	0
0.061719889852014	0.00127422844093213	0
0.0627315346252179	0.00110149810466633	0
0.0637431717547747	8.84100826711519E-4	0
0.0647548011174193	7.3331854683774E-4	0
0.0657664225898879	4.50976963357061E-4	0
0.0667780360489173	2.33688319506795E-4	0
0.0677896413712456	2.44818110453418E-4	0
0.0688012384336117	1.62924041582803E-4	0
0.0698128271127557	3.61115204341368E-4	0
0.0708244072854184	4.57392220473404E-4	0
0.0718359788283419	4.10414506064632E-4	0
0.0728475416182693	3.09550793210417E-4	0
0.0738590955319447	3.25966836788642E-4	0
0.0748706404461134	2.79286878394992E-4	0
0.0758821762375216	2.25250795097154E-4	0
0.0768937027829169	2.38745486180795E-4	0
0.0779052199590477	9.83588726289756E-5	0
0.0789167276426637	8.8295719936559E-5	0
0.0799282257105159	3.25073230594559E-5	0
0.0809397140393562	9.40654091105635E-5	0
0.0819511925059379	1.55853518922276E-4	0
0.0829626609870153	3.05577922396774E-4	0
0.0839741193593442	2.85673558824687E-4	0
0.0849855674996813	2.15662337470963E-4	0
0.0859970052847849	3.11168881673661E-4	0
0.0870084325914142	1.88404786051389E-4	0
0.0880198492963299	1.70628073704339E-4	0
0.0890312552762939	1.2603031344365E-4	0
0.0900426504080696	8.6689742498743E-5	0
0.0910540345684214	-2.85698434046961E-5	0
0.0920654076341154	4.69039636345389E-5	0
0.0930767694819186	1.8803446712985E-5	0
0.0940881199885999	6.43379434852376E-5	0
0.0950994590309291	6.32083855273761E-5	0
0.0961107864856777	1.34195668979022E-4	0
0.0971221022296185	1.43591571647059E-4	0
0.0981334061395258	7.97437278453374E-5	0
0.0991446980921752	7.03953949022464E-5	0
0.100155977964344	6.03247213900954E-5	0
0.10116724563281	5.17988896043694E-5	0
0.102178500974355	7.7591930147016E-5	0
0.103189743865759	4.1813871385343E-5	0
0.104200974183806	5.85773303772455E-5	0
0.10521219180528	3.46627016352488E-5	0
0.106223396606968	3.20769184703325E-5	0
0.107234588465657	8.08387206104029E-6	0
0.108245767258137	5.65722175753875E-5	0
0.109256932861198	1.29575694530771E-4	0
0.110268085151634	3.94667001945743E-5	0
0.111279224006238	6.14890459309983E-5	0
0.112290349301806	1.54025096141962E-5	0
0.113301460915135	3.06504314420954E-5	0
0.114312558723025	2.29001999580269E-5	0
0.115323642602277	3.46627016352488E-5	0
0.116334712429693	7.38298876749716E-6	0
0.117345768082076	2.93950515516604E-5	0
0.118356809436234	4.34629035478731E-5	0
0.119367836368974	3.46627016352488E-5	0
0.120378848757105	2.17638662354419E-5	0
