Type;FSVR-7;
Version;2.23 SP1;
Date;22.Sep 21;
Mode;ANALYZER;
Center Freq;199978.130000;Hz
Freq Offset;0.000000;Hz
Span;0.000000;Hz
x-Axis;LIN;
Start;199978.130000;Hz
Stop;199978.130000;Hz
Ref Level;-14.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
El Att;0.000000;dB
RBW;50.000000;Hz
VBW;50.000000;Hz
SWT;30.000000;s
Trace Mode;VIEW;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;s;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
0.10218749999999979;-85.633026123046875;-85.633026123046875
0.10312499999999979;-85.707618713378906;-85.707618713378906
0.10406249999999978;-85.832450866699219;-85.832450866699219
0.10499999999999977;-86.008087158203125;-86.008087158203125
0.10593749999999977;-86.243965148925781;-86.243965148925781
0.10687499999999976;-86.555130004882813;-86.555130004882813
0.10781249999999976;-86.958221435546875;-86.958221435546875
0.10874999999999975;-87.461051940917969;-87.461051940917969
0.10968749999999974;-88.058029174804688;-88.058029174804688
0.11062499999999974;-88.719558715820313;-88.719558715820313
0.11156249999999973;-89.393096923828125;-89.393096923828125
0.11249999999999973;-89.715339660644531;-89.715339660644531
0.11343749999999972;-90.295623779296875;-90.295623779296875
0.11437499999999971;-90.758262634277344;-90.758262634277344
0.11531249999999971;-91.078376770019531;-91.078376770019531
0.1162499999999997;-91.241996765136719;-91.241996765136719
0.11718749999999969;-91.1617431640625;-91.1617431640625
0.11812499999999969;-90.882469177246094;-90.882469177246094
0.11906249999999968;-90.442169189453125;-90.442169189453125
0.11999999999999968;-89.880561828613281;-89.880561828613281
0.12093749999999967;-89.250541687011719;-89.250541687011719
0.12187499999999966;-88.607093811035156;-88.607093811035156
0.12281249999999966;-88.002479553222656;-88.002479553222656
0.12374999999999965;-87.480072021484375;-87.480072021484375
0.12468749999999965;-87.076622009277344;-87.076622009277344
0.12562499999999965;-86.820266723632812;-86.820266723632812
0.12656249999999966;-86.730728149414063;-86.730728149414063
0.12749999999999967;-86.754470825195313;-86.754470825195313
0.12843749999999968;-86.945426940917969;-86.945426940917969
0.12937499999999968;-87.333580017089844;-87.333580017089844
0.13031249999999969;-87.922660827636719;-87.922660827636719
0.1312499999999997;-88.70880126953125;-88.70880126953125
0.13218749999999971;-89.677253723144531;-89.677253723144531
0.13312499999999972;-90.7919921875;-90.7919921875
0.13406249999999972;-91.967613220214844;-91.967613220214844
0.13499999999999973;-93.043266296386719;-93.043266296386719
0.13593749999999974;-93.810737609863281;-93.810737609863281
0.13687499999999975;-94.119911193847656;-94.119911193847656
0.13781249999999975;-93.800216674804688;-93.800216674804688
0.13874999999999976;-93.177520751953125;-93.177520751953125
0.13968749999999977;-92.359596252441406;-92.359596252441406
0.14062499999999978;-91.433792114257813;-91.433792114257813
0.14156249999999979;-90.951698303222656;-90.951698303222656
0.14249999999999979;-89.979591369628906;-89.979591369628906
0.1434374999999998;-89.027587890625;-89.027587890625
0.14437499999999981;-88.122688293457031;-88.122688293457031
0.14531249999999982;-87.281303405761719;-87.281303405761719
0.14624999999999982;-86.516204833984375;-86.516204833984375
0.14718749999999983;-85.833747863769531;-85.833747863769531
0.14812499999999984;-85.237594604492188;-85.237594604492188
0.14906249999999985;-84.729881286621094;-84.729881286621094
0.14999999999999986;-84.308914184570312;-84.308914184570312
0.15093749999999986;-83.974006652832031;-83.974006652832031
0.15187499999999987;-83.722808837890625;-83.722808837890625
0.15281249999999988;-83.556480407714844;-83.556480407714844
0.15374999999999989;-83.47674560546875;-83.47674560546875
0.15468749999999989;-83.470901489257813;-83.470901489257813
0.1556249999999999;-83.531608581542969;-83.531608581542969
0.15656249999999991;-83.697830200195313;-83.697830200195313
0.15749999999999992;-83.982337951660156;-83.982337951660156
0.15843749999999993;-84.399070739746094;-84.399070739746094
0.15937499999999993;-84.965255737304688;-84.965255737304688
0.16031249999999994;-85.69891357421875;-85.69891357421875
0.16124999999999995;-86.615562438964844;-86.615562438964844
0.16218749999999996;-87.727973937988281;-87.727973937988281
0.16312499999999996;-89.035896301269531;-89.035896301269531
0.16406249999999997;-90.504264831542969;-90.504264831542969
0.16499999999999998;-92.024520874023437;-92.024520874023437
0.16593749999999999;-93.395103454589844;-93.395103454589844
0.166875;-94.40478515625;-94.40478515625
0.1678125;-94.963981628417969;-94.963981628417969
0.16875000000000001;-95.065170288085938;-95.065170288085938
0.16968750000000002;-94.788101196289063;-94.788101196289063
0.17062500000000003;-94.583839416503906;-94.583839416503906
0.17156250000000003;-94.095726013183594;-94.095726013183594
0.17250000000000004;-93.555816650390625;-93.555816650390625
0.17343750000000005;-93.0125732421875;-93.0125732421875
0.17437500000000006;-92.495445251464844;-92.495445251464844
0.17531250000000007;-92.020233154296875;-92.020233154296875
0.17625000000000007;-91.589790344238281;-91.589790344238281
0.17718750000000008;-91.198112487792969;-91.198112487792969
0.17812500000000009;-90.833427429199219;-90.833427429199219
0.1790625000000001;-90.480804443359375;-90.480804443359375
0.1800000000000001;-90.125221252441406;-90.125221252441406
0.18093750000000011;-89.753189086914063;-89.753189086914063
0.18187500000000012;-89.358726501464844;-89.358726501464844
0.18281250000000013;-88.946479797363281;-88.946479797363281
0.18375000000000014;-88.535697937011719;-88.535697937011719
0.18468750000000014;-88.157341003417969;-88.157341003417969
0.18562500000000015;-87.854232788085938;-87.854232788085938
0.18656250000000016;-87.678840637207031;-87.678840637207031
0.18750000000000017;-87.657478332519531;-87.657478332519531
0.18843750000000017;-87.790214538574219;-87.790214538574219
0.18937500000000018;-88.226905822753906;-88.226905822753906
0.19031250000000019;-89.087959289550781;-89.087959289550781
0.1912500000000002;-90.585792541503906;-90.585792541503906
0.19218750000000021;-93.237312316894531;-93.237312316894531
0.19312500000000021;-96.708351135253906;-96.708351135253906
0.19406250000000022;-97.326522827148438;-97.326522827148438
0.19500000000000023;-96.261444091796875;-96.261444091796875
0.19593750000000024;-94.892501831054688;-94.892501831054688
0.19687500000000024;-93.514129638671875;-93.514129638671875
0.19781250000000025;-92.266311645507813;-92.266311645507813
0.19875000000000026;-91.209922790527344;-91.209922790527344
0.19968750000000027;-90.371238708496094;-90.371238708496094
0.20062500000000028;-90.035346984863281;-90.035346984863281
0.20156250000000028;-89.532363891601563;-89.532363891601563
0.20250000000000029;-89.260063171386719;-89.260063171386719
0.2034375000000003;-89.2125244140625;-89.2125244140625
0.20437500000000031;-89.308517456054688;-89.308517456054688
0.20531250000000031;-89.679946899414063;-89.679946899414063
0.20625000000000032;-90.354591369628906;-90.354591369628906
0.20718750000000033;-91.318115234375;-91.318115234375
0.20812500000000034;-92.380714416503906;-92.380714416503906
0.20906250000000035;-93.104705810546875;-93.104705810546875
0.21000000000000035;-93.010025024414063;-93.010025024414063
0.21093750000000036;-92.34808349609375;-92.34808349609375
0.21187500000000037;-91.467185974121094;-91.467185974121094
0.21281250000000038;-90.536170959472656;-90.536170959472656
0.21375000000000038;-89.66937255859375;-89.66937255859375
0.21468750000000039;-88.937370300292969;-88.937370300292969
0.2156250000000004;-88.381126403808594;-88.381126403808594
0.21656250000000041;-88.018600463867188;-88.018600463867188
0.21750000000000042;-87.849479675292969;-87.849479675292969
0.21843750000000042;-87.833366394042969;-87.833366394042969
0.21937500000000043;-87.920845031738281;-87.920845031738281
0.22031250000000044;-88.133476257324219;-88.133476257324219
0.22125000000000045;-88.415328979492188;-88.415328979492188
0.22218750000000045;-88.703033447265625;-88.703033447265625
0.22312500000000046;-88.92987060546875;-88.92987060546875
0.22406250000000047;-89.049400329589844;-89.049400329589844
0.22500000000000048;-88.989204406738281;-88.989204406738281
0.22593750000000049;-88.806648254394531;-88.806648254394531
0.22687500000000049;-88.542617797851563;-88.542617797851563
0.2278125000000005;-88.227226257324219;-88.227226257324219
0.22875000000000051;-87.887908935546875;-87.887908935546875
0.22968750000000052;-87.541915893554688;-87.541915893554688
0.23062500000000052;-87.369499206542969;-87.369499206542969
0.23156250000000053;-87.025787353515625;-87.025787353515625
0.23250000000000054;-86.681610107421875;-86.681610107421875
0.23343750000000055;-86.329452514648438;-86.329452514648438
0.23437500000000056;-85.96148681640625;-85.96148681640625
0.23531250000000056;-85.573814392089844;-85.573814392089844
0.23625000000000057;-85.16766357421875;-85.16766357421875
0.23718750000000058;-84.753097534179688;-84.753097534179688
0.23812500000000059;-84.344703674316406;-84.344703674316406
0.23906250000000059;-83.96307373046875;-83.96307373046875
0.2400000000000006;-83.6318359375;-83.6318359375
0.24093750000000061;-83.374740600585938;-83.374740600585938
0.24187500000000062;-83.21722412109375;-83.21722412109375
0.24281250000000063;-83.18212890625;-83.18212890625
0.24375000000000063;-83.218505859375;-83.218505859375
0.24468750000000064;-83.412628173828125;-83.412628173828125
0.24562500000000065;-83.790618896484375;-83.790618896484375
0.24656250000000066;-84.380867004394531;-84.380867004394531
0.24750000000000066;-85.218635559082031;-85.218635559082031
0.24843750000000067;-86.351127624511719;-86.351127624511719
0.24937500000000068;-87.83428955078125;-87.83428955078125
0.25031250000000066;-89.683319091796875;-89.683319091796875
0.25125000000000064;-91.619209289550781;-91.619209289550781
0.25218750000000062;-92.927970886230469;-92.927970886230469
0.2531250000000006;-93.218780517578125;-93.218780517578125
0.25406250000000058;-92.704719543457031;-92.704719543457031
0.25500000000000056;-91.949974060058594;-91.949974060058594
0.25593750000000054;-91.132461547851562;-91.132461547851562
0.25687500000000052;-90.361038208007812;-90.361038208007812
0.2578125000000005;-89.703948974609375;-89.703948974609375
0.25875000000000048;-89.19976806640625;-89.19976806640625
0.25968750000000046;-88.867347717285156;-88.867347717285156
0.26062500000000044;-88.766632080078125;-88.766632080078125
0.26156250000000042;-88.694183349609375;-88.694183349609375
0.2625000000000004;-88.718093872070313;-88.718093872070313
0.26343750000000038;-88.873130798339844;-88.873130798339844
0.26437500000000036;-89.151107788085937;-89.151107788085937
0.26531250000000034;-89.531608581542969;-89.531608581542969
0.26625000000000032;-90.004226684570313;-90.004226684570313
0.2671875000000003;-90.565315246582031;-90.565315246582031
0.26812500000000028;-91.199249267578125;-91.199249267578125
0.26906250000000026;-91.8284912109375;-91.8284912109375
0.27000000000000024;-92.272018432617188;-92.272018432617188
0.27093750000000022;-92.196098327636719;-92.196098327636719
0.2718750000000002;-91.634384155273437;-91.634384155273437
0.27281250000000018;-90.80413818359375;-90.80413818359375
0.27375000000000016;-89.849403381347656;-89.849403381347656
0.27468750000000014;-88.8876953125;-88.8876953125
0.27562500000000012;-88.006843566894531;-88.006843566894531
0.2765625000000001;-87.268463134765625;-87.268463134765625
0.27750000000000008;-86.714576721191406;-86.714576721191406
0.27843750000000006;-86.375099182128906;-86.375099182128906
0.27937500000000004;-86.273300170898437;-86.273300170898437
0.28031250000000002;-86.317878723144531;-86.317878723144531
0.28125;-86.614410400390625;-86.614410400390625
0.28218749999999998;-87.211433410644531;-87.211433410644531
0.28312499999999996;-88.15386962890625;-88.15386962890625
0.28406249999999994;-89.507240295410156;-89.507240295410156
0.28499999999999992;-91.343360900878906;-91.343360900878906
0.2859374999999999;-93.48858642578125;-93.48858642578125
0.28687499999999988;-95.061767578125;-95.061767578125
0.28781249999999986;-95.382667541503906;-95.382667541503906
0.28874999999999984;-94.722000122070312;-94.722000122070312
0.28968749999999982;-94.255561828613281;-94.255561828613281
0.2906249999999998;-93.182708740234375;-93.182708740234375
0.29156249999999978;-92.025016784667969;-92.025016784667969
0.29249999999999976;-90.855873107910156;-90.855873107910156
0.29343749999999974;-89.712730407714844;-89.712730407714844
0.29437499999999972;-88.615684509277344;-88.615684509277344
0.2953124999999997;-87.578857421875;-87.578857421875
0.29624999999999968;-86.616645812988281;-86.616645812988281
0.29718749999999966;-85.744911193847656;-85.744911193847656
0.29812499999999964;-84.983169555664062;-84.983169555664062
0.29906249999999962;-84.351371765136719;-84.351371765136719
0.2999999999999996;-83.867301940917969;-83.867301940917969
0.30093749999999958;-83.548545837402344;-83.548545837402344
0.30187499999999956;-83.409446716308594;-83.409446716308594
0.30281249999999954;-83.410011291503906;-83.410011291503906
0.30374999999999952;-83.555580139160156;-83.555580139160156
0.3046874999999995;-83.896575927734375;-83.896575927734375
0.30562499999999948;-84.430145263671875;-84.430145263671875
0.30656249999999946;-85.150848388671875;-85.150848388671875
0.30749999999999944;-86.049598693847656;-86.049598693847656
0.30843749999999942;-87.113922119140625;-87.113922119140625
0.3093749999999994;-88.332626342773438;-88.332626342773438
0.31031249999999938;-89.684188842773438;-89.684188842773438
0.31124999999999936;-91.129844665527344;-91.129844665527344
0.31218749999999934;-92.576591491699219;-92.576591491699219
0.31312499999999932;-93.860572814941406;-93.860572814941406
0.3140624999999993;-94.793991088867187;-94.793991088867187
0.31499999999999928;-95.280670166015625;-95.280670166015625
0.31593749999999926;-95.264366149902344;-95.264366149902344
0.31687499999999924;-94.920600891113281;-94.920600891113281
0.31781249999999922;-94.450660705566406;-94.450660705566406
0.3187499999999992;-93.96331787109375;-93.96331787109375
0.31968749999999918;-93.741348266601563;-93.741348266601563
0.32062499999999916;-93.394813537597656;-93.394813537597656
0.32156249999999914;-93.238029479980469;-93.238029479980469
0.32249999999999912;-93.252830505371094;-93.252830505371094
0.3234374999999991;-93.50933837890625;-93.50933837890625
0.32437499999999908;-94.109489440917969;-94.109489440917969
0.32531249999999906;-95.027336120605469;-95.027336120605469
0.32624999999999904;-95.986465454101563;-95.986465454101563
0.32718749999999902;-96.463294982910156;-96.463294982910156
0.328124999999999;-95.991836547851563;-95.991836547851563
0.32906249999999898;-95.129981994628906;-95.129981994628906
0.32999999999999896;-94.090766906738281;-94.090766906738281
0.33093749999999894;-93.0260009765625;-93.0260009765625
0.33187499999999892;-92.034103393554688;-92.034103393554688
0.3328124999999989;-91.181159973144531;-91.181159973144531
0.33374999999999888;-90.507339477539062;-90.507339477539062
0.33468749999999886;-90.036849975585938;-90.036849975585938
0.33562499999999884;-89.776611328125;-89.776611328125
0.33656249999999882;-89.720268249511719;-89.720268249511719
0.3374999999999988;-89.762611389160156;-89.762611389160156
0.33843749999999878;-89.968345642089844;-89.968345642089844
0.33937499999999876;-90.307815551757812;-90.307815551757812
0.34031249999999874;-90.755653381347656;-90.755653381347656
0.34124999999999872;-91.3084716796875;-91.3084716796875
0.3421874999999987;-91.994827270507813;-91.994827270507813
0.34312499999999868;-92.874847412109375;-92.874847412109375
0.34406249999999866;-94.041343688964844;-94.041343688964844
0.34499999999999864;-95.641586303710938;-95.641586303710938
0.34593749999999862;-97.932426452636719;-97.932426452636719
0.3468749999999986;-100.93628692626953;-100.93628692626953
0.34781249999999858;-102.54229736328125;-102.54229736328125
0.34874999999999856;-101.57640838623047;-101.57640838623047
0.34968749999999854;-100.78292846679687;-100.78292846679687
0.35062499999999852;-98.857864379882813;-98.857864379882813
0.3515624999999985;-96.710945129394531;-96.710945129394531
0.35249999999999848;-94.525642395019531;-94.525642395019531
0.35343749999999846;-92.415191650390625;-92.415191650390625
0.35437499999999844;-90.45257568359375;-90.45257568359375
0.35531249999999842;-88.682342529296875;-88.682342529296875
0.3562499999999984;-87.12811279296875;-87.12811279296875
0.35718749999999838;-85.803276062011719;-85.803276062011719
0.35812499999999836;-84.711563110351562;-84.711563110351562
0.35906249999999834;-83.851943969726563;-83.851943969726563
0.35999999999999832;-83.220329284667969;-83.220329284667969
0.3609374999999983;-82.811065673828125;-82.811065673828125
0.36187499999999828;-82.61737060546875;-82.61737060546875
0.36281249999999826;-82.598579406738281;-82.598579406738281
0.36374999999999824;-82.711715698242187;-82.711715698242187
0.36468749999999822;-83.013824462890625;-83.013824462890625
0.3656249999999982;-83.48956298828125;-83.48956298828125
0.36656249999999818;-84.116943359375;-84.116943359375
0.36749999999999816;-84.867843627929688;-84.867843627929688
0.36843749999999814;-85.711448669433594;-85.711448669433594
0.36937499999999812;-86.616310119628906;-86.616310119628906
0.3703124999999981;-87.5574951171875;-87.5574951171875
0.37124999999999808;-88.517158508300781;-88.517158508300781
0.37218749999999806;-89.477577209472656;-89.477577209472656
0.37312499999999804;-90.419822692871094;-90.419822692871094
0.37406249999999802;-91.313468933105469;-91.313468933105469
0.374999999999998;-92.126190185546875;-92.126190185546875
0.37593749999999798;-92.842658996582031;-92.842658996582031
0.37687499999999796;-93.474868774414063;-93.474868774414063
0.37781249999999794;-94.074790954589844;-94.074790954589844
0.37874999999999792;-94.722686767578125;-94.722686767578125
0.3796874999999979;-95.097068786621094;-95.097068786621094
0.38062499999999788;-96.03472900390625;-96.03472900390625
0.38156249999999786;-97.389167785644531;-97.389167785644531
0.38249999999999784;-99.456832885742188;-99.456832885742188
0.38343749999999782;-101.86504364013672;-101.86504364013672
0.3843749999999978;-102.39548492431641;-102.39548492431641
0.38531249999999778;-101.24588775634766;-101.24588775634766
0.38624999999999776;-99.6572265625;-99.6572265625
0.38718749999999774;-97.950859069824219;-97.950859069824219
0.38812499999999772;-96.298263549804688;-96.298263549804688
0.3890624999999977;-94.790351867675781;-94.790351867675781
0.38999999999999768;-93.471893310546875;-93.471893310546875
0.39093749999999766;-92.360916137695313;-92.360916137695313
0.39187499999999764;-91.458320617675781;-91.458320617675781
0.39281249999999762;-90.754562377929688;-90.754562377929688
0.3937499999999976;-90.231605529785156;-90.231605529785156
0.39468749999999758;-89.867965698242188;-89.867965698242188
0.39562499999999756;-89.639923095703125;-89.639923095703125
0.39656249999999754;-89.522438049316406;-89.522438049316406
0.39749999999999752;-89.496391296386719;-89.496391296386719
0.3984374999999975;-89.5123291015625;-89.5123291015625
0.39937499999999748;-89.596359252929688;-89.596359252929688
0.40031249999999746;-89.748054504394531;-89.748054504394531
0.40124999999999744;-89.974212646484375;-89.974212646484375
0.40218749999999742;-90.289939880371094;-90.289939880371094
0.4031249999999974;-90.719352722167969;-90.719352722167969
0.40406249999999738;-91.293632507324219;-91.293632507324219
0.40499999999999736;-92.04937744140625;-92.04937744140625
0.40593749999999734;-93.019920349121094;-93.019920349121094
0.40687499999999732;-94.203407287597656;-94.203407287597656
0.4078124999999973;-95.489631652832031;-95.489631652832031
0.40874999999999728;-96.599250793457031;-96.599250793457031
0.40968749999999726;-96.996177673339844;-96.996177673339844
0.41062499999999724;-97.435340881347656;-97.435340881347656
0.41156249999999722;-97.492866516113281;-97.492866516113281
0.4124999999999972;-97.441459655761719;-97.441459655761719
0.41343749999999718;-97.467124938964844;-97.467124938964844
0.41437499999999716;-97.744377136230469;-97.744377136230469
0.41531249999999714;-98.4912109375;-98.4912109375
0.41624999999999712;-99.802284240722656;-99.802284240722656
0.4171874999999971;-100.92644500732422;-100.92644500732422
0.41812499999999708;-100.40470123291016;-100.40470123291016
0.41906249999999706;-99.098945617675781;-99.098945617675781
0.41999999999999704;-97.535789489746094;-97.535789489746094
0.42093749999999702;-95.954498291015625;-95.954498291015625
0.421874999999997;-94.488739013671875;-94.488739013671875
0.42281249999999698;-93.20562744140625;-93.20562744140625
0.42374999999999696;-92.133079528808594;-92.133079528808594
0.42468749999999694;-91.278121948242188;-91.278121948242188
0.42562499999999692;-90.632484436035156;-90.632484436035156
0.4265624999999969;-90.182228088378906;-90.182228088378906
0.42749999999999688;-89.911529541015625;-89.911529541015625
0.42843749999999686;-89.805458068847656;-89.805458068847656
0.42937499999999684;-89.809173583984375;-89.809173583984375
0.43031249999999682;-89.917961120605469;-89.917961120605469
0.4312499999999968;-90.135360717773438;-90.135360717773438
0.43218749999999678;-90.406211853027344;-90.406211853027344
0.43312499999999676;-90.638717651367188;-90.638717651367188
0.43406249999999674;-90.687088012695312;-90.687088012695312
0.43499999999999672;-90.428627014160156;-90.428627014160156
0.4359374999999967;-89.949371337890625;-89.949371337890625
0.43687499999999668;-89.309806823730469;-89.309806823730469
0.43781249999999666;-88.583061218261719;-88.583061218261719
0.43874999999999664;-88.208686828613281;-88.208686828613281
0.43968749999999662;-87.475677490234375;-87.475677490234375
0.4406249999999966;-86.804634094238281;-86.804634094238281
0.44156249999999658;-86.232444763183594;-86.232444763183594
0.44249999999999656;-85.788017272949219;-85.788017272949219
0.44343749999999654;-85.492507934570313;-85.492507934570313
0.44437499999999652;-85.359077453613281;-85.359077453613281
0.4453124999999965;-85.357093811035156;-85.357093811035156
0.44624999999999648;-85.486747741699219;-85.486747741699219
0.44718749999999646;-85.798477172851562;-85.798477172851562
0.44812499999999644;-86.29888916015625;-86.29888916015625
0.44906249999999642;-86.994094848632812;-86.994094848632812
0.4499999999999964;-87.891822814941406;-87.891822814941406
